STT,Lat1,Lon1,Land_Cost,Unit
1,10.7409741,106.6273479,93600000.00,Quận 6
2,10.6968408,106.5789678,20000000.00,Huyện Bình Chánh
3,10.8190625,106.5825625,30000000.00,Huyện Bình Chánh
4,10.7993125,106.5760625,25000000.00,Huyện Bình Chánh
5,10.7816415,106.6975222,325000000.00,Quận một
6,10.7780283,106.7019909,579500000.00,Quận một
7,10.7744331,106.7051053,810000000.00,Quận một
8,10.7880351,106.7035736,244000000.00,Quận một
9,10.780708,106.696457,307000000.00,Quận một
10,10.7766297,106.7039912,579500000.00,Quận một
11,10.7815654,106.7000672,550000000.00,Quận một
12,10.7733159,106.6932644,286000000.00,Quận một
13,10.7653317,106.693287,380000000.00,Quận một
14,10.7624427,106.6953623,184000000.00,Quận một
15,10.7599255,106.6920225,156000000.00,Quận một
16,10.7891193,106.6999228,330000000.00,Quận một
17,10.785919,106.6984544,297000000.00,Quận một
18,10.7912056,106.7010514,244000000.00,Quận một
19,10.7643018,106.6917231,293500000.00,Quận một
20,10.766692,106.6877655,290500000.00,Quận một
21,10.7658902,106.7005239,184000000.00,Quận một
22,10.7915832,106.6924717,127000000.00,Quận một
23,10.7942896,106.6894868,160000000.00,Quận một
24,10.8064887,106.7339209,95000000.00,TP Thủ Đức
25,10.7823125,106.7693125,70900000.00,TP Thủ Đức
26,10.7799375,106.6945625,420000000.00,Quận 3
27,10.7794875,106.6880269,320000000.00,Quận 3
28,10.7776399,106.6905255,370000000.00,Quận 3
29,10.7721859,106.6828996,330000000.00,Quận 3
30,10.7808803,106.6830296,240000000.00,Quận 3
31,10.7860049,106.6667204,227000000.00,Quận 3
32,10.7857855,106.6673794,227000000.00,Quận 3
33,10.753726,106.695512,185300000.00,Quận 4
34,10.7528707,106.6950097,128800000.00,Quận 4
35,10.755355,106.697594,189800000.00,Quận 4
36,10.761607,106.7096661,288200000.00,Quận 4
37,10.7634901,106.708503,322100000.00,Quận 4
38,10.7594128,106.7104854,232800000.00,Quận 4
39,10.7561853,106.6849879,327700000.00,Quận 5
40,10.7507684,106.6677408,205500000.00,Quận 5
41,10.7578583,106.6696293,221100000.00,Quận 5
42,10.7421375,106.7198594,85000000.00,Quận 7
43,10.7434136,106.6936392,100000000.00,Quận 7
44,10.7405183,106.6984717,180000000.00,Quận 7
45,10.7293036,106.73215,117000000.00,Quận 7
46,10.7433988,106.7312498,90000000.00,Quận 7
47,10.7395435,106.6779713,92000000.00,Quận 8
48,10.7355839,106.6806243,92000000.00,Quận 8
49,10.736024,106.6777391,92000000.00,Quận 8
50,10.7410496,106.6641434,123000000.00,Quận 8
51,10.736473,106.6715647,110000000.00,Quận 8
52,10.745388,106.6649497,100000000.00,Quận 8
53,10.8440713,106.7806218,153000000.00,TP Thủ Đức
54,10.8242995,106.7639153,69000000.00,TP Thủ Đức
55,10.8334375,106.7848125,70000000.00,TP Thủ Đức
56,10.8663782,106.810014,62000000.00,TP Thủ Đức
57,10.846406,106.8125258,59000000.00,TP Thủ Đức
58,10.7600344,106.6614982,130600000.00,Quận 10
59,10.7746961,106.6753244,196500000.00,Quận 10
60,10.7690361,106.6664552,245600000.00,Quận 10
61,10.766627,106.6593453,221000000.00,Quận 10
62,10.7722177,106.6638098,194300000.00,Quận 10
63,10.7673742,106.6435449,120000000.00,Quận 11
64,10.7629255,106.6511555,170000000.00,Quận 11
65,10.8364149,106.6273131,46800000.00,Quận 12
66,10.8474153,106.6132329,10000000.00,Quận 12
67,10.7998784,106.6947423,205000000.00,Quận Bình Thạnh
68,10.8134247,106.7003489,168000000.00,Quận Bình Thạnh
69,10.7978284,106.7041058,222000000.00,Quận Bình Thạnh
70,10.8157989,106.7179884,65000000.00,Quận Bình Thạnh
71,10.7946863,106.6958035,205000000.00,Quận Bình Thạnh
72,10.8131176,106.7124416,168000000.00,Quận Bình Thạnh
73,10.8192283,106.7244978,72000000.00,Quận Bình Thạnh
74,10.8182198,106.7049669,136000000.00,Quận Bình Thạnh
75,10.8261922,106.7033932,109000000.00,Quận Bình Thạnh
76,10.7965254,106.6943434,205000000.00,Quận Bình Thạnh
77,10.8403375,106.6830588,120300000.00,Quận Gò Vấp
78,10.8389824,106.6682728,120300000.00,Quận Gò Vấp
79,10.8277596,106.687085,110600000.00,Quận Gò Vấp
80,10.8205124,106.6832161,91000000.00,Quận Gò Vấp
81,10.8416318,106.6344705,84000000.00,Quận Gò Vấp
82,10.8539627,106.6574423,84000000.00,Quận Gò Vấp
83,10.8116783,106.6765098,142100000.00,Quận Phú Nhuận
84,10.8131875,106.6759375,131600000.00,Quận Gò Vấp
85,10.8431557,106.6656483,86000000.00,Quận Gò Vấp
86,10.7999339,106.6348611,76000000.00,Quận Tân Phú
87,10.7943353,106.616655,110000000.00,Quận Tân Phú
88,10.8018384,106.6251527,104000000.00,Quận Tân Phú
89,10.8118829,106.6289167,94000000.00,Quận Tân Phú
90,10.8062584,106.617825,90000000.00,Quận Tân Phú
91,10.8051172,106.6231858,95000000.00,Quận Tân Phú
92,10.7485488,106.5830066,112000000.00,Quận Bình Tân
93,10.7456468,106.6224725,53700000.00,Quận Bình Tân
94,10.7173858,106.6138758,73200000.00,Quận Bình Tân
95,10.7374375,106.6143125,129800000.00,Quận Bình Tân
96,10.7674304,106.6182268,65900000.00,Quận Bình Tân
97,10.774995,106.5858982,42000000.00,Quận Bình Tân
98,10.7667984,106.7010399,184000000.00,Quận một
99,10.8083875,106.6639219,336600000.00,Quận Tân Bình
100,10.7762034,106.6505567,216800000.00,Quận Tân Bình
101,10.7815479,106.6535709,112200000.00,Quận Tân Bình
102,10.8737193,106.607373,30000000.00,Huyện Hóc Môn
103,10.792017,106.659481,215600000.00,Quận Tân Bình
104,10.8502766,106.7938834,85000000.00,TP Thủ Đức
105,10.7987982,106.7438661,98000000.00,TP Thủ Đức
106,10.7341206,106.6897654,200000000.00,Huyện Bình Chánh
107,10.6617705,106.6007301,30000000.00,Huyện Bình Chánh
108,10.7321658,106.6746346,30000000.00,Huyện Bình Chánh
109,10.7361992,106.6888441,30000000.00,Huyện Bình Chánh
110,10.7350242,106.6910949,42000000.00,Huyện Bình Chánh
111,10.658964,106.6562402,5000000.00,Huyện Bình Chánh
112,10.7536327,106.5875807,15000000.00,Huyện Bình Chánh
113,10.6871737,106.5940572,15000000.00,Huyện Bình Chánh
114,10.7152821,106.6868179,150000000.00,Huyện Bình Chánh
115,10.7015762,106.6544189,80000000.00,Huyện Bình Chánh
116,10.691223,106.654859,80000000.00,Huyện Bình Chánh
117,10.7266461,106.6432466,30000000.00,Huyện Bình Chánh
118,10.7322864,106.6903343,121000000.00,Huyện Bình Chánh
119,10.7215438,106.6989733,34000000.00,Huyện Bình Chánh
120,10.7340936,106.6912672,116000000.00,Huyện Bình Chánh
121,10.7367766,106.67274,120000000.00,Huyện Bình Chánh
122,10.7194061,106.6871052,128000000.00,Huyện Bình Chánh
123,10.8296233,106.5787705,30000000.00,Huyện Bình Chánh
124,10.734609,106.6728852,120000000.00,Huyện Bình Chánh
125,10.8171034,106.5845118,32000000.00,Huyện Bình Chánh
126,10.8297288,106.5597076,43000000.00,Huyện Bình Chánh
127,10.7185338,106.6812827,70000000.00,Huyện Bình Chánh
128,10.8170702,106.5813104,32000000.00,Huyện Bình Chánh
129,10.7582112,106.5212274,13000000.00,Huyện Bình Chánh
130,10.7043325,106.6460779,50000000.00,Huyện Bình Chánh
131,10.6670605,106.6213248,34000000.00,Huyện Bình Chánh
132,10.7311347,106.6755435,120000000.00,Huyện Bình Chánh
133,10.6671593,106.5724237,58000000.00,Huyện Bình Chánh
134,10.8130967,106.5793354,25000000.00,Huyện Bình Chánh
135,10.7290993,106.6767718,120000000.00,Huyện Bình Chánh
136,10.7961751,106.5802073,15000000.00,Huyện Bình Chánh
137,10.7885243,106.5141976,15000000.00,Huyện Bình Chánh
138,10.8277542,106.583775,30000000.00,Huyện Bình Chánh
139,10.728839,106.583562,35000000.00,Huyện Bình Chánh
140,10.7222635,106.5947441,35000000.00,Huyện Bình Chánh
141,10.734828,106.6754803,120000000.00,Huyện Bình Chánh
142,10.7939603,106.5787766,8000000.00,Huyện Bình Chánh
143,10.6854278,106.6516344,34000000.00,Huyện Bình Chánh
144,10.7228245,106.6606769,65000000.00,Huyện Bình Chánh
145,10.6360764,106.7919571,24600000.00,Huyện Cần Giờ
146,10.463041,106.900447,9000000.00,Huyện Cần Giờ
147,10.4147399,106.9719106,22000000.00,Huyện Cần Giờ
148,10.4043338,106.9594851,19900000.00,Huyện Cần Giờ
149,10.9913237,106.3945101,11033000.00,Huyện Củ Chi
150,11.0073825,106.4307866,11033000.00,Huyện Củ Chi
151,10.9870638,106.5691685,27444000.00,Huyện Củ Chi
152,10.9269086,106.5209369,13700000.00,Huyện Củ Chi
153,10.9866868,106.4338038,9400000.00,Huyện Củ Chi
154,10.922928,106.5397317,13700000.00,Huyện Củ Chi
155,11.1071625,106.4864184,7300000.00,Huyện Củ Chi
156,10.9662943,106.5151188,7400000.00,Huyện Củ Chi
157,10.9581837,106.5455452,17500000.00,Huyện Củ Chi
158,10.9463012,106.6228086,19400000.00,Huyện Củ Chi
159,11.044597,106.4550383,11033000.00,Huyện Củ Chi
160,11.1310404,106.4748012,7100000.00,Huyện Củ Chi
161,10.9699307,106.507909,19000000.00,Huyện Củ Chi
162,10.926076,106.6465184,19500000.00,Huyện Củ Chi
163,10.9824982,106.5934009,27444000.00,Huyện Củ Chi
164,10.9221806,106.6090273,19400000.00,Huyện Củ Chi
165,10.9428324,106.6199066,19400000.00,Huyện Củ Chi
166,11.0180062,106.5321371,12000000.00,Huyện Củ Chi
167,10.8404188,106.6036328,10000000.00,Huyện Hóc Môn
168,10.8906446,106.6134718,35400000.00,Huyện Hóc Môn
169,10.8853101,106.6167186,62500000.00,Huyện Hóc Môn
170,10.8971389,106.620373,22500000.00,Huyện Hóc Môn
171,10.8735511,106.6110543,62500000.00,Huyện Hóc Môn
172,10.904627,106.686382,29900000.00,Huyện Hóc Môn
173,10.8479636,106.6022585,24600000.00,Huyện Hóc Môn
174,10.6969665,106.7366291,30000000.00,Huyện Hóc Môn
175,10.8387878,106.6104169,54000000.00,Huyện Hóc Môn
176,10.9080137,106.5856396,20700000.00,Huyện Hóc Môn
177,10.9029661,106.5998965,24100000.00,Huyện Hóc Môn
178,10.8999582,106.6090555,22500000.00,Huyện Hóc Môn
179,10.8546805,106.590545,25600000.00,Huyện Hóc Môn
180,10.8721294,106.6170037,27500000.00,Huyện Hóc Môn
181,10.8385161,106.6111481,54000000.00,Huyện Hóc Môn
182,10.8630416,106.5614322,11100000.00,Huyện Hóc Môn
183,10.858841,106.575811,11100000.00,Huyện Hóc Môn
184,10.8443814,106.6075243,23700000.00,Huyện Hóc Môn
185,10.8871521,106.6035663,62500000.00,Huyện Hóc Môn
186,10.8858335,106.5695386,15000000.00,Huyện Hóc Môn
187,10.8671056,106.6011251,30000000.00,Huyện Hóc Môn
188,10.8888256,106.5880911,39600000.00,Huyện Hóc Môn
189,10.885627,106.6165474,42300000.00,Huyện Hóc Môn
190,10.906427,106.648648,25000000.00,Huyện Hóc Môn
191,10.8704609,106.5423641,25000000.00,Huyện Hóc Môn
192,10.8607884,106.5665672,11100000.00,Huyện Hóc Môn
193,10.9081183,106.6493317,22400000.00,Huyện Hóc Môn
194,10.862615,106.6003339,34300000.00,Huyện Hóc Môn
195,10.8413997,106.5997746,48500000.00,Huyện Hóc Môn
196,10.9009124,106.5805747,11100000.00,Huyện Hóc Môn
197,10.8479323,106.6004114,34300000.00,Huyện Hóc Môn
198,10.8715293,106.5782022,11100000.00,Huyện Hóc Môn
199,10.8759312,106.5724555,20000000.00,Huyện Hóc Môn
200,10.8640088,106.5673498,40500000.00,Huyện Hóc Môn
201,10.8814424,106.5889241,71000000.00,Huyện Hóc Môn
202,10.7153375,106.7040918,84000000.00,Huyện Nhà Bè
203,10.7155732,106.7028941,62600000.00,Huyện Nhà Bè
204,10.6964334,106.7397622,78800000.00,Huyện Nhà Bè
205,10.698154,106.7405454,78800000.00,Huyện Nhà Bè
206,10.6032077,106.7416885,24400000.00,Huyện Nhà Bè
207,10.7082608,106.7026989,62600000.00,Huyện Nhà Bè
208,10.7527947,106.7280521,78800000.00,Huyện Nhà Bè
209,10.7111829,106.6876195,39200000.00,Huyện Nhà Bè
210,10.6426542,106.7309506,50400000.00,Huyện Nhà Bè
211,10.7221957,106.7019036,84000000.00,Huyện Nhà Bè
212,10.7142686,106.701489,62600000.00,Huyện Nhà Bè
213,10.719387,106.7025798,84000000.00,Huyện Nhà Bè
214,10.7139052,106.701029,62600000.00,Huyện Nhà Bè
215,10.6705751,106.7181067,33200000.00,Huyện Nhà Bè
216,10.6734029,106.7327315,42200000.00,Huyện Nhà Bè
217,10.7026489,106.7237208,53000000.00,Huyện Nhà Bè
218,10.7150581,106.7043947,84000000.00,Huyện Nhà Bè
219,10.698042,106.7049786,62600000.00,Huyện Nhà Bè
220,10.7027323,106.7388177,78800000.00,Huyện Nhà Bè
221,10.6848195,106.7476179,55100000.00,Huyện Nhà Bè
222,10.6577023,106.6898913,62600000.00,Huyện Nhà Bè
223,10.6800649,106.6999343,49200000.00,Huyện Nhà Bè
224,10.7134577,106.7046685,62600000.00,Huyện Nhà Bè
225,10.6352069,106.7353186,24400000.00,Huyện Nhà Bè
226,10.6933194,106.721199,58800000.00,Huyện Nhà Bè
227,10.6931691,106.7187704,84000000.00,Huyện Nhà Bè
228,10.6998027,106.7374037,78800000.00,Huyện Nhà Bè
229,10.7209204,106.7001734,58800000.00,Huyện Nhà Bè
230,10.6322642,106.7361105,32300000.00,Huyện Nhà Bè
231,10.7179732,106.6994391,62600000.00,Huyện Nhà Bè
232,10.777295,106.689196,240000000.00,Quận 3
233,10.7797548,106.6846158,240000000.00,Quận 3
234,10.7752158,106.6899696,240000000.00,Quận 3
235,10.777044,106.688381,240000000.00,Quận 3
236,10.7747583,106.7032908,810000000.00,Quận một
237,10.7688657,106.6946459,308000000.00,Quận một
238,10.7885871,106.6958805,227500000.00,Quận một
239,10.7780202,106.7019901,579500000.00,Quận một
240,10.7675141,106.7013112,184000000.00,Quận một
241,10.7920164,106.6932712,193500000.00,Quận một
242,10.7894222,106.7013212,446500000.00,Quận một
243,10.792501,106.688895,160000000.00,Quận một
244,10.7715482,106.6944746,418000000.00,Quận một
245,10.7847504,106.6991051,297000000.00,Quận một
246,10.7631732,106.6879407,287500000.00,Quận một
247,10.791171,106.69542,280000000.00,Quận một
248,10.7766308,106.7066406,528000000.00,Quận một
249,10.7673041,106.6950838,380000000.00,Quận một
250,10.7651221,106.6953483,177500000.00,Quận một
251,10.7722556,106.6963959,579500000.00,Quận một
252,10.7776695,106.6984248,330000000.00,Quận một
253,10.7914801,106.6908583,193500000.00,Quận một
254,10.7844921,106.6966521,328000000.00,Quận một
255,10.7717231,106.703804,344500000.00,Quận một
256,10.7626651,106.6892523,287500000.00,Quận một
257,10.7866226,106.6944491,227500000.00,Quận một
258,10.7903446,106.6990813,220000000.00,Quận một
259,10.7873633,106.6984882,330000000.00,Quận một
260,10.7680776,106.6845602,330000000.00,Quận một
261,10.7749521,106.700608,397500000.00,Quận một
262,10.7826169,106.7067407,528000000.00,Quận một
263,10.7693513,106.7016042,396000000.00,Quận một
264,10.7674127,106.6944926,380000000.00,Quận một
265,10.7763276,106.7046907,440000000.00,Quận một
266,10.7701726,106.7030616,348000000.00,Quận một
267,10.767807,106.696599,242000000.00,Quận một
268,10.7652733,106.6993815,184000000.00,Quận một
269,10.7897539,106.6967097,227500000.00,Quận một
270,10.7720656,106.6918859,330000000.00,Quận một
271,10.76975,106.687755,299000000.00,Quận một
272,10.7704497,106.7017424,396000000.00,Quận một
273,10.7652097,106.6857487,330000000.00,Quận một
274,10.7705592,106.6943807,440000000.00,Quận một
275,10.7779958,106.6994657,330000000.00,Quận một
276,10.787104,106.6964181,242000000.00,Quận một
277,10.7838477,106.7057277,185000000.00,Quận một
278,10.7629834,106.6927204,177500000.00,Quận một
279,10.7688526,106.6977231,242000000.00,Quận một
280,10.7866135,106.6961799,192000000.00,Quận một
281,10.7752479,106.6971022,286000000.00,Quận một
282,10.7752619,106.7051336,286000000.00,Quận một
283,10.7866889,106.6975917,330000000.00,Quận một
284,10.7607479,106.6931166,151000000.00,Quận một
285,10.7911807,106.6964485,226000000.00,Quận một
286,10.7699949,106.6886078,299000000.00,Quận một
287,10.792708,106.6939768,193500000.00,Quận một
288,10.7796442,106.695188,307000000.00,Quận một
289,10.7921819,106.6918383,193500000.00,Quận một
290,10.7689383,106.695201,308000000.00,Quận một
291,10.7855747,106.700286,307000000.00,Quận một
292,10.7919534,106.693503,127000000.00,Quận một
293,10.7779716,106.7016504,579500000.00,Quận một
294,10.7939988,106.6883022,160000000.00,Quận một
295,10.7894608,106.6996245,186500000.00,Quận một
296,10.7728938,106.7056351,810000000.00,Quận một
297,10.7826665,106.7012126,550000000.00,Quận một
298,10.7704382,106.7037961,316000000.00,Quận một
299,10.7709468,106.6930739,440000000.00,Quận một
300,10.777138,106.7001389,506000000.00,Quận một
301,10.7867421,106.710601,528000000.00,Quận một
302,10.7775769,106.70161,579500000.00,Quận một
303,10.768807,106.700726,316000000.00,Quận một
304,10.7686477,106.7010975,365000000.00,Quận một
305,10.7621329,106.6911358,151000000.00,Quận một
306,10.7731947,106.6991135,418000000.00,Quận một
307,10.7894626,106.6994851,186500000.00,Quận một
308,10.7672976,106.6950914,380000000.00,Quận một
309,10.769606,106.702612,365000000.00,Quận một
310,10.7882534,106.7028941,307000000.00,Quận một
311,10.7639664,106.6911257,287500000.00,Quận một
312,10.7908551,106.6937154,140500000.00,Quận một
313,10.7839427,106.6988143,192000000.00,Quận một
314,10.7905929,106.6909799,170500000.00,Quận một
315,10.7594126,106.6845257,330000000.00,Quận một
316,10.7907629,106.6994804,203000000.00,Quận một
317,10.768778,106.701284,365000000.00,Quận một
318,10.7646525,106.6989053,184000000.00,Quận một
319,10.7885046,106.6993671,330000000.00,Quận một
320,10.792815,106.6934757,193500000.00,Quận một
321,10.772389,106.6996749,810000000.00,Quận một
322,10.7590273,106.6909808,156000000.00,Quận một
323,10.7891098,106.6916578,163000000.00,Quận một
324,10.7707955,106.6882546,385000000.00,Quận một
325,10.769304,106.701912,365000000.00,Quận một
326,10.780987,106.6984947,550000000.00,Quận một
327,10.7925958,106.6960584,175000000.00,Quận một
328,10.788309,106.6916655,363500000.00,Quận một
329,10.7720699,106.7005582,378000000.00,Quận một
330,10.790833,106.6955152,280000000.00,Quận một
331,10.7797911,106.7075282,528000000.00,Quận một
332,10.7944867,106.6913181,160000000.00,Quận một
333,10.7893444,106.700084,330000000.00,Quận một
334,10.7844769,106.6992889,297000000.00,Quận một
335,10.7876178,106.702848,307000000.00,Quận một
336,10.789552,106.6972855,227500000.00,Quận một
337,10.7795665,106.6951864,396000000.00,Quận một
338,10.7940619,106.688418,160000000.00,Quận một
339,10.7602151,106.6865181,224000000.00,Quận một
340,10.7638444,106.6921857,293500000.00,Quận một
341,10.7916869,106.7024367,307000000.00,Quận một
342,10.787193,106.6984661,330000000.00,Quận một
343,10.7592227,106.6876785,293500000.00,Quận một
344,10.773799,106.6964132,506000000.00,Quận một
345,10.7746506,106.7052869,462000000.00,Quận một
346,10.7661917,106.6940955,380000000.00,Quận một
347,10.770394,106.701974,506000000.00,Quận một
348,10.768164,106.701007,365000000.00,Quận một
349,10.7913629,106.6910724,170500000.00,Quận một
350,10.7756569,106.705578,528000000.00,Quận một
351,10.7917327,106.7023283,225000000.00,Quận một
352,10.7784644,106.704898,231000000.00,Quận một
353,10.7620912,106.6962901,184000000.00,Quận một
354,10.7753074,106.6973431,385000000.00,Quận một
355,10.7616283,106.6887584,156000000.00,Quận một
356,10.7653489,106.6936659,380000000.00,Quận một
357,10.767587,106.697385,319000000.00,Quận một
358,10.7841667,106.7036111,446500000.00,Quận một
359,10.7719647,106.7004684,378000000.00,Quận một
360,10.7903355,106.6978765,182000000.00,Quận một
361,10.762653,106.6909699,293500000.00,Quận một
362,10.7828837,106.7049212,185000000.00,Quận một
363,10.766582,106.689254,352000000.00,Quận một
364,10.7656094,106.6822571,220000000.00,Quận một
365,10.7904655,106.6931085,176000000.00,Quận một
366,10.7783327,106.7066485,528000000.00,Quận một
367,10.7866232,106.7054253,244000000.00,Quận một
368,10.7847714,106.6975706,192000000.00,Quận một
369,10.7705558,106.702762,506000000.00,Quận một
370,10.776328,106.704691,440000000.00,Quận một
371,10.7923123,106.7012977,220000000.00,Quận một
372,10.789666,106.691625,193500000.00,Quận một
373,10.7930558,106.6920714,160000000.00,Quận một
374,10.7816052,106.7000046,550000000.00,Quận một
375,10.7769742,106.7057905,440000000.00,Quận một
376,10.7854945,106.6986609,297000000.00,Quận một
377,10.7781382,106.7018186,506000000.00,Quận một
378,10.7768156,106.7061325,286000000.00,Quận một
379,10.7637856,106.6891205,287500000.00,Quận một
380,10.7679228,106.6918159,352000000.00,Quận một
381,10.7604119,106.6946858,184000000.00,Quận một
382,10.788963,106.698842,182000000.00,Quận một
383,10.771507,106.6948628,579500000.00,Quận một
384,10.7693938,106.6915619,396000000.00,Quận một
385,10.7677167,106.6842969,330000000.00,Quận một
386,10.7873893,106.6950306,192000000.00,Quận một
387,10.7696636,106.6920196,396000000.00,Quận một
388,10.7829642,106.7048088,185000000.00,Quận một
389,10.7903371,106.6965209,165000000.00,Quận một
390,10.7893362,106.7001333,330000000.00,Quận một
391,10.766334,106.693468,264000000.00,Quận một
392,10.7719839,106.7043912,430000000.00,Quận một
393,10.7680342,106.6979074,291000000.00,Quận một
394,10.768283,106.700423,316000000.00,Quận một
395,10.7699304,106.6864488,194000000.00,Quận một
396,10.7731124,106.6891862,385000000.00,Quận một
397,10.7888352,106.695926,227500000.00,Quận một
398,10.7883616,106.6991972,330000000.00,Quận một
399,10.7673047,106.6875447,290500000.00,Quận một
400,10.792312,106.697673,203000000.00,Quận một
401,10.7844666,106.7060435,185000000.00,Quận một
402,10.7925239,106.7018345,132000000.00,Quận một
403,10.757319,106.685047,213500000.00,Quận một
404,10.7709535,106.6931762,440000000.00,Quận một
405,10.776948,106.69884,397500000.00,Quận một
406,10.7692393,106.6908683,396000000.00,Quận một
407,10.7745,106.7058193,440000000.00,Quận một
408,10.7924716,106.6956502,193500000.00,Quận một
409,10.7789832,106.7022507,484000000.00,Quận một
410,10.7863005,106.6991709,307000000.00,Quận một
411,10.791756,106.699172,175000000.00,Quận một
412,10.7918176,106.7015588,244000000.00,Quận một
413,10.769408,106.701155,365000000.00,Quận một
414,10.7691786,106.7016626,365000000.00,Quận một
415,10.760942,106.691787,156000000.00,Quận một
416,10.7705648,106.6943777,440000000.00,Quận một
417,10.7573236,106.6902153,184000000.00,Quận một
418,10.771539,106.705845,810000000.00,Quận một
419,10.7655425,106.6951851,177500000.00,Quận một
420,10.7906039,106.6963411,165000000.00,Quận một
421,10.7917453,106.7048014,132000000.00,Quận một
422,10.7746886,106.7059074,440000000.00,Quận một
423,10.7658392,106.6990933,365000000.00,Quận một
424,10.7735747,106.6904842,330000000.00,Quận một
425,10.7649208,106.6905692,290500000.00,Quận một
426,10.7768816,106.6992794,397500000.00,Quận một
427,10.769926,106.704605,206500000.00,Quận một
428,10.7924841,106.7015927,242000000.00,Quận một
429,10.781531,106.7052959,550000000.00,Quận một
430,10.7820158,106.7003482,550000000.00,Quận một
431,10.7594607,106.6915562,156000000.00,Quận một
432,10.7749054,106.6978843,385000000.00,Quận một
433,10.7604979,106.6867633,224000000.00,Quận một
434,10.7870216,106.6974582,297000000.00,Quận một
435,10.767521,106.69541,242000000.00,Quận một
436,10.7668993,106.690046,352000000.00,Quận một
437,10.771367,106.7044625,430000000.00,Quận một
438,10.7718018,106.697274,440000000.00,Quận một
439,10.7897842,106.6938092,280000000.00,Quận một
440,10.7877055,106.6969798,220000000.00,Quận một
441,10.7719714,106.6901189,299000000.00,Quận một
442,10.7881456,106.6971358,220000000.00,Quận một
443,10.7644415,106.6953966,160000000.00,Quận một
444,10.766055,106.6979449,319000000.00,Quận một
445,10.771358,106.703056,396000000.00,Quận một
446,10.7877159,106.699993,182000000.00,Quận một
447,10.7730263,106.6893278,385000000.00,Quận một
448,10.7903358,106.694714,280000000.00,Quận một
449,10.7904699,106.699706,203000000.00,Quận một
450,10.7713115,106.7003834,506000000.00,Quận một
451,10.7723882,106.6914574,330000000.00,Quận một
452,10.7907231,106.6985024,186500000.00,Quận một
453,10.7920372,106.6896789,160000000.00,Quận một
454,10.7628482,106.6968892,184000000.00,Quận một
455,10.7844695,106.696688,328000000.00,Quận một
456,10.7666412,106.6833758,220000000.00,Quận một
457,10.7894866,106.6915274,163000000.00,Quận một
458,10.7857424,106.6978959,297000000.00,Quận một
459,10.7870656,106.6945658,227500000.00,Quận một
460,10.7793822,106.7056044,398500000.00,Quận một
461,10.7825466,106.7008806,550000000.00,Quận một
462,10.7723927,106.6961128,579500000.00,Quận một
463,10.7687264,106.6943118,352000000.00,Quận một
464,10.757038,106.685183,213500000.00,Quận một
465,10.7570529,106.685187,213500000.00,Quận một
466,10.7849515,106.709737,528000000.00,Quận một
467,10.7668315,106.6963795,178000000.00,Quận một
468,10.7852895,106.6963815,330000000.00,Quận một
469,10.755772,106.70309,186500000.00,Quận 4
470,10.7716209,106.6934058,330000000.00,Quận một
471,10.7684174,106.699059,285500000.00,Quận một
472,10.770682,106.701104,396000000.00,Quận một
473,10.7757177,106.6823607,194300000.00,Quận 10
474,10.7705913,106.6705119,196500000.00,Quận 10
475,10.7784432,106.673229,90200000.00,Quận 10
476,10.7758674,106.672475,101500000.00,Quận 10
477,10.7768562,106.6590339,221000000.00,Quận 10
478,10.7635499,106.6658385,135100000.00,Quận 10
479,10.7700481,106.6755153,127300000.00,Quận 10
480,10.7720692,106.6774624,194300000.00,Quận 10
481,10.766513,106.6598142,221000000.00,Quận 10
482,10.7780683,106.6801176,202900000.00,Quận 10
483,10.7724378,106.6761098,270200000.00,Quận 10
484,10.7746788,106.6621134,176300000.00,Quận 10
485,10.7651586,106.6623545,221000000.00,Quận 10
486,10.7661261,106.6729803,235600000.00,Quận 10
487,10.76106,106.6646043,159600000.00,Quận 10
488,10.7785882,106.6660711,202900000.00,Quận 10
489,10.7775734,106.6809652,270200000.00,Quận 10
490,10.7686039,106.6748929,194300000.00,Quận 10
491,10.7750753,106.6725409,196500000.00,Quận 10
492,10.776454,106.6797194,270200000.00,Quận 10
493,10.7665313,106.6749678,178100000.00,Quận 10
494,10.7844335,106.6624992,90200000.00,Quận 10
495,10.7620981,106.6631304,139500000.00,Quận 10
496,10.7695729,106.6652258,194300000.00,Quận 10
497,10.7739466,106.6749153,196500000.00,Quận 10
498,10.7625074,106.6765327,212100000.00,Quận 10
499,10.7653712,106.6730543,235600000.00,Quận 10
500,10.7656381,106.6641904,159600000.00,Quận 10
501,10.7661784,106.6717518,184200000.00,Quận 10
502,10.7707112,106.6745251,127300000.00,Quận 10
503,10.7732998,106.668644,196500000.00,Quận 10
504,10.772538,106.6577041,221000000.00,Quận 10
505,10.775645,106.6766092,202900000.00,Quận 10
506,10.8061355,106.601496,270200000.00,Quận 10
507,10.7811111,106.663467,88100000.00,Quận 10
508,10.7670786,106.6662614,221000000.00,Quận 10
509,10.7730464,106.6792993,194300000.00,Quận 10
510,10.7674353,106.6629057,98200000.00,Quận 10
511,10.7824561,106.6617902,88100000.00,Quận 10
512,10.7602373,106.6667576,142900000.00,Quận 10
513,10.779539,106.674905,90200000.00,Quận 10
514,10.7707403,106.673407,202600000.00,Quận 10
515,10.7808081,106.6636053,81000000.00,Quận 10
516,10.7641968,106.665638,147400000.00,Quận 10
