Time,Objective Value,Best Bound
0.11946508300025016,1e+100,-2816021200690.2935
0.15383066699723713,72429773210.57892,-2816021200690.2935
0.2158467919798568,72429773210.57892,-0.01472133444622159
0.3421689579845406,72021771935.36554,-0.013000227976590395
0.7928788329882082,21082073786.735962,-0.013000227976590395
0.8133448329754174,20959239063.86226,-0.013000227976590395
1.6934192919870839,20954746784.237793,-0.013000227976590395
1.9241432919807266,20953336707.866577,-0.013000227976590395
2.1236116669897456,20952192204.827637,-0.013000227976590395
2.420557707984699,20952192204.827637,0.008297035641877837
2.4494189999822993,20952192204.827637,0.26499722010121385
6.455908791976981,20952166777.803223,0.26499722010121385
6.463032582978485,20952126662.228516,0.26499722010121385
6.464609749993542,20952071441.59668,0.26499722010121385
7.300632749975193,20952042968.52954,0.26499722010121385
7.303309166978579,20951846175.405273,0.26499722010121385
8.201619542000117,20951831938.873047,0.26499722010121385
8.203026374976616,20951780632.803955,0.26499722010121385
19.97955666697817,20951780632.803955,20951523724.807465
20.082128457986983,20951780632.803955,20951523724.80757
20.08625116699841,20951780632.803955,20951576286.918835
20.111025041987887,20951780632.803955,20951581144.548286
20.112771749991225,20951780632.803955,20951581561.207176
20.115680207993137,20951780632.803955,20951582245.33642
20.116018249973422,20951780632.803955,20951591963.42588
20.118763874983415,20951780632.803955,20951592552.0323
20.119237541977782,20951780632.803955,20951593370.9847
20.120442874991568,20951780632.803955,20951594566.656105
20.122462957981043,20951780632.803955,20951595189.462376
20.123357124975882,20951780632.803955,20951595246.931374
20.123364707978908,20951780632.803955,20951613185.348503
20.127649791975273,20951780632.803955,20951613648.89316
20.127687832980882,20951780632.803955,20951613648.893166
20.127718499978073,20951780632.803955,20951615111.934334
20.12772912500077,20951780632.803955,20951616416.97972
20.134800082974834,20951780632.803955,20951616536.925476
20.134819624974625,20951780632.803955,20951620145.196342
20.138379749987507,20951780632.803955,20951620795.834354
20.13839249999728,20951780632.803955,20951620929.75276
20.13840424999944,20951780632.803955,20951621961.406567
20.14454520799336,20951780632.803955,20951622671.801132
20.14456383298966,20951780632.803955,20951622831.836914
20.144576749997213,20951780632.803955,20951623634.17407
20.147945042001083,20951780632.803955,20951623667.722637
20.147962582996115,20951780632.803955,20951624011.43016
20.14797454199288,20951780632.803955,20951624937.33745
20.14798695797799,20951780632.803955,20951628047.65809
20.15438299998641,20951780632.803955,20951628438.25898
20.154390124982456,20951780632.803955,20951629026.710194
20.15439566699206,20951780632.803955,20951629846.940918
20.154404041997623,20951780632.803955,20951631040.473663
20.155965124984505,20951780632.803955,20951632710.96444
20.155970832973253,20951780632.803955,20951633399.8398
20.155996374989627,20951780632.803955,20951634235.9852
20.156007874989882,20951780632.803955,20951634317.72768
20.156015332991956,20951780632.803955,20951635452.09494
20.160336082975846,20951780632.803955,20951636192.47004
20.16034220799338,20951780632.803955,20951636259.87001
20.160347332974197,20951780632.803955,20951638477.4769
20.160352541977772,20951780632.803955,20951640746.476707
20.160360499983653,20951780632.803955,20951643127.371582
20.162703666981542,20951780632.803955,20951643513.983536
20.162710832984885,20951780632.803955,20951643634.8926
20.162716582999565,20951780632.803955,20951644317.96578
20.16272187497816,20951780632.803955,20951644736.893337
20.162728707975475,20951780632.803955,20951647074.461155
20.162736832979135,20951780632.803955,20951647894.307343
20.167244332988048,20951780632.803955,20951648025.677246
20.16725104197394,20951780632.803955,20951648510.202766
20.167260207992513,20951780632.803955,20951648532.899536
20.167264957999578,20951780632.803955,20951649057.24479
20.16727345797699,20951780632.803955,20951649770.380367
20.168702416995075,20951780632.803955,20951649927.817226
20.16871099997661,20951780632.803955,20951649977.43567
20.168718124972656,20951780632.803955,20951650534.42063
20.168725916999392,20951780632.803955,20951650731.028854
20.16873308297363,20951780632.803955,20951650765.36439
20.168744249996962,20951780632.803955,20951651108.852352
20.17341916699661,20951780632.803955,20951651300.239784
20.1734259169898,20951780632.803955,20951651421.425636
20.173439624981256,20951780632.803955,20951652035.335526
20.173450791975483,20951780632.803955,20951652494.39396
20.17346183297923,20951780632.803955,20951654860.88525
20.173471374990186,20951780632.803955,20951655027.121887
20.173484667000594,20951780632.803955,20951655532.445923
20.177078207983868,20951780632.803955,20951655811.623352
20.177090457989834,20951780632.803955,20951656123.187263
20.177095874998486,20951780632.803955,20951656843.166107
20.17710058297962,20951780632.803955,20951656943.350147
20.177105332986685,20951780632.803955,20951657526.852837
20.17711066699121,20951780632.803955,20951658134.98107
20.177118124993285,20951780632.803955,20951658315.110825
20.17946991699864,20951780632.803955,20951658517.24226
20.179500541999005,20951780632.803955,20951658551.803917
20.17951633298071,20951780632.803955,20951658895.22879
20.179533457994694,20951780632.803955,20951708506.629295
20.17954716697568,20951780632.803955,20951709018.454582
20.179558874981012,20951780632.803955,20951711093.287033
20.17957783298334,20951780632.803955,20951713277.94374
