Time,Objective Value,Best Bound
0.08211620801012032,1e+100,-1522107976554.2952
0.10553699999582022,39856508585.91992,-1522107976554.2952
0.15515008301008493,39856508585.91992,0.01423930050805211
0.20063225002377294,36594533998.22194,0.01471505407243967
0.21618533300352283,36594533998.22194,0.02957711461931467
0.2722840000060387,29154271420.8865,0.030212261714041233
0.4267022919957526,29151806519.20217,0.030212261714041233
0.5866516249952838,29142459020.257004,0.03661494114287443
0.8082246250123717,29142185621.22307,0.03661494114287443
1.0903947920014616,29142185621.22307,762076893.0569301
1.1121397920069285,29142185621.22307,798134265.6097865
1.121310042013647,29142185621.22307,2048416203.8377986
1.1488028330204543,29142185621.22307,29140562598.835426
1.160380792018259,29140608447.154778,29140608447.154762
