Time,Objective Value,Best Bound
0.04645195900229737,1e+100,-1181937708491.9177
0.057635750010376796,30837201280.74127,-1181937708491.9177
0.08901504200184718,30837201280.74127,0.0001086681425606882
0.1268491249938961,28790004829.29927,0.0001086681425606882
0.3767641669837758,28731939010.985916,0.0001086681425606882
0.3823812920018099,28700909004.818592,0.0001086681425606882
0.4267014999932144,28700909004.818592,0.005337693859400729
0.5035735839919653,28700909004.818592,0.005398935563907027
0.666469749994576,28700909004.818592,730748391.8606071
0.7631836670043413,28699630700.304085,730748391.8606071
0.8632893750036601,28699630700.304085,933410294.9399261
0.8635877089982387,28699630700.304085,1271211131.2561133
0.8741762920108158,28699630700.304085,3365455961.450532
0.8743085000023711,28699630700.304085,3703276188.1933565
0.8743195839924738,28699630700.304085,3703282856.706191
0.874330499995267,28699630700.304085,4042380198.419692
0.87776745899464,28699630700.304085,23830573124.636105
0.8778394589899108,28699630700.304085,23830711468.07806
0.8816590000060387,28699630700.304085,23833408466.35954
0.8817248749837745,28699630700.304085,23833546809.801495
0.9693873339856509,28699630700.304085,25044304544.170033
0.9700869169901125,28697802426.088326,25044304544.170033
0.9701719169970602,28697802426.088326,25044442887.613148
0.9790100840036757,28697802426.088326,25044508091.91912
1.0131638339953497,28697233187.08303,25044508091.91912
1.1027844999916852,28697180366.462547,25044508091.91912
1.1039197919890285,28696944459.94259,25044508091.91912
1.2694828340027016,28696915234.126183,25044508091.91912
1.270371749997139,28696801188.62136,25044508091.91912
1.7314402089978103,28696799657.321053,25044508091.91912
1.7320945840037894,28696560840.260338,25044508091.91912
1.73276858398458,28696438830.840782,25044508091.91912
1.8097614170110319,28696438830.840782,25044621179.692436
2.051222499983851,28696431582.564217,25044621179.692436
2.0522141249966808,28696392562.91674,25044621179.692436
2.7168395839980803,28696385314.64016,25044621179.692436
3.5762862089904957,28696385314.64016,25044646435.3612
3.860492500010878,28696385314.64016,28693439092.279137
3.895330125000328,28696385314.64016,28693439212.72315
