Time,Objective Value,Best Bound
0.054006374994060025,1e+100,-1078692838803.5922
0.06928958400385454,27675052847.828815,-1078692838803.5922
0.10267758398549631,27675052847.828815,-0.002583087421953678
0.13879816699773073,25632473569.489437,-0.002583087421953678
0.14979604200925678,25632473569.489437,-0.0008168825879693031
0.20001337499707006,21788711710.768867,0.0010446896776556969
0.20556162498542108,21787406773.519287,0.007972179912030697
0.24184058399987407,21787406773.519287,0.009954514913260937
0.26784212500206195,21786741946.034115,0.009954514913260937
0.27471366699319333,21786530771.26587,0.009954514913260937
0.3306815839896444,21785735423.942627,0.009954514913260937
0.38546150000183843,21785333983.89865,0.009954514913260937
0.5298964999965392,21785333983.89865,0.011222301982343197
0.5474367499991786,21785048811.210907,0.011222301982343197
0.6372762919927482,21785048811.210907,405501470.4610558
0.686655958998017,21785048811.210907,2985824456.4366264
0.7024287499953061,21784488253.872772,2985824456.4366264
0.7081368750077672,21784488253.872772,19350204391.09888
0.7176527499977965,21784488253.872772,21782947694.571423
0.7502432919864077,21784488253.872772,21782953022.0476
0.9255841670092195,21784093408.651474,21782953022.0476
0.9665716250019614,21784093408.651474,21782953933.12789
0.9746497090090998,21784093408.651474,21783053256.438236
1.014697000005981,21784093408.651474,21783083158.78594
1.1291884589882102,21784093408.651474,21783324650.334335
1.1403687089914456,21784093408.651474,21783327496.89053
1.1458722919924185,21784093408.651474,21783337565.42825
1.1524379589827731,21784093408.651474,21783346105.096874
1.216298209008528,21784093408.651474,21783347528.374985
1.2618913339974824,21784008211.247765,21783349142.35774
1.266802917001769,21783763280.464756,21783349142.35774
1.4489355419937056,21783763280.464756,21783349319.130424
1.4758413750096224,21783763280.464756,21783351301.685745
1.5287412919860799,21783763280.464756,21783355902.025894
1.578835166990757,21783763280.464756,21783356023.250854
1.5880412499827798,21783763280.464756,21783356446.384933
1.616869499994209,21783676634.021168,21783356446.384933
1.6357279589865357,21783676634.021168,21783357007.601486
1.6359700839966536,21783676634.021168,21783357576.37485
1.6408146669855341,21783676634.021168,21783357912.01346
1.897955208987696,21783676634.021168,21783361462.775513
1.8986064170021564,21783676634.021168,21783361750.053318
1.8989987919921987,21783676634.021168,21783362383.139126
1.8993790420063306,21783676634.021168,21783362474.180397
1.8997686250077095,21783676634.021168,21783362624.311974
1.9001855420065112,21783676634.021168,21783362663.867302
1.9005799590086099,21783676634.021168,21783363027.050922
1.9012139170081355,21783676634.021168,21783407445.66408
1.9016655419836752,21783676634.021168,21783421905.024544
1.9017474169959314,21783676634.021168,21783676634.021168
