Time,Objective Value,Best Bound
0.08940470800735056,1e+100,-1776124524102.0317
0.11408233299152926,53207210095.50028,-1776124524102.0317
0.17715075000887737,53207210095.50028,0.014960223692469299
0.25193808300537057,52790256510.98965,0.014960223692469299
0.32056849999935366,52599997039.050354,0.014960223692469299
0.5020730000105686,52599997039.050354,0.015443736570887268
0.6272894580033608,52599997039.050354,0.016665750998072326
0.7931367499986663,52593224825.13915,0.016665750998072326
0.9544583749957383,52587371853.57709,0.016665750998072326
1.0124714999983553,52587278851.851135,0.016665750998072326
1.6171092500153463,52587278851.851135,67548921.67812929
2.0953293750062585,52587278851.851135,405465423.07190216
2.095379750011489,52587278851.851135,811021299.4014235
2.309335625002859,52587278851.851135,15727628446.100857
2.3119580000056885,52574375289.713394,15727628446.100857
2.3142677920113783,52574009021.75197,15727628446.100857
2.3167890000040643,52573543356.75934,15727628446.100857
2.3196400419983547,52572518092.65703,15727628446.100857
2.319694417004939,52572518092.65703,15727931326.271786
2.345380374987144,52572518092.65703,16947994632.053097
2.3749267919920385,52572518092.65703,21143053225.479355
2.5224048329982907,52571559362.88358,21143053225.479355
2.6579787920054514,52570642661.28779,21143053225.479355
3.5620947499992326,52569321531.51969,21143053225.479355
4.610143249999965,52568762673.83325,21143053225.479355
5.362604541995097,52568719800.77663,21143053225.479355
5.5840027919912245,52568719800.77663,21146015747.847275
5.667850541998632,52568692140.45547,21146015747.847275
6.041353375010658,52568638437.7652,21146015747.847275
6.043784167006379,52568239366.00836,21146015747.847275
7.9215734580066055,52568220497.92633,21146015747.847275
8.516785916988738,52568220497.92633,22360850497.1337
9.03195245799725,52568220497.92633,22361127286.680088
9.503001167002367,52568220497.92633,52565224679.34593
