Time,Objective Value,Best Bound
0.049529500014614314,1e+100,-1013342880691.1996
0.0634403339936398,26423201496.642937,-1013342880691.1996
0.0847055840131361,26423201496.642937,-0.003269131761044264
0.11510625001392327,25608316596.8101,0.00019461335614323616
0.12710195902036503,20014182770.871254,0.00019461335614323616
0.21509279200108722,20001167906.452534,0.00019461335614323616
0.5904958750179503,20001167906.452534,405134521.44547415
0.7641995839949232,20000181532.509285,405135033.6740213
0.8067032500111964,20000061896.065193,405135033.6740213
1.1532520000182558,20000019478.142982,405135033.6740213
1.1544769589963835,19999948147.267796,405135033.6740213
1.1559378340025432,19999866416.900215,405135033.6740213
1.2162117499974556,19999837446.501675,405135033.6740213
1.2163255000195932,19999837446.501675,405228589.38964987
1.5011391669977456,19999583684.661057,405228589.38964987
2.6606815840059426,19999499040.698486,405228589.38964987
2.6621743340219837,19999174272.94537,405228589.38964987
2.812510874995496,19998998548.72076,405228589.38964987
2.9812550420174375,19998853278.181576,405228589.38964987
2.9822827090101782,19998677808.860714,405228589.38964987
3.2367497920058668,19998642319.48547,405228589.38964987
3.238096334011061,19998639105.483517,405228589.38964987
3.2393506249936763,19998464541.655087,405228589.38964987
3.6240716250031255,19998424762.98358,405228589.38964987
3.6253423750167713,19998406138.99136,405228589.38964987
3.696297709015198,19998398195.929104,405228589.38964987
5.026966042001732,19998325300.101772,405228589.38964987
5.135486500017578,19998325300.101772,405255614.73700476
5.4418465420021676,19998228823.101112,405255614.73700476
5.8332155420212075,19998059944.29789,405255614.73700476
6.256698459008476,19998059944.29789,19995787766.934776
6.2912223339953925,19997879310.98366,19995787766.934776
6.294188792002387,19997879310.98366,19995850365.837467
6.371312709001359,19997879310.98366,19995895393.11835
6.4555072500079405,19997879310.98366,19995896085.52965
6.6992313750088215,19997879310.98366,19995896375.500053
7.118941584019922,19997828202.998604,19995896375.500053
20.588029667007504,19997828202.998604,19995897593.048096
20.591624834021786,19997828202.998604,19995898807.673878
22.65105841701734,19997828202.998604,19995902851.33494
24.324245416995836,19997828202.998604,19995903543.746254
24.32427995899343,19997828202.998604,19995903864.619785
25.282286667003063,19997828202.998604,19995904557.031082
25.282309166999767,19997828202.998604,19995906198.72132
26.17317841699696,19997828202.998604,19995907889.70236
27.088284958997974,19997828202.998604,19995908035.846394
36.533786000014516,19997828202.998604,19997490646.476463
36.57440608399338,19997828202.998604,19997554334.770725
36.63406270899577,19997828202.998604,19997555997.486855
36.76114666700596,19997828202.998604,19997560895.19122
36.83070366701577,19997828202.998604,19997567193.203518
36.834347124997294,19997828202.998604,19997567390.204082
36.84133008401841,19997828202.998604,19997625088.719097
37.18778183401446,19997828202.998604,19997634383.810604
