Time,Objective Value,Best Bound
0.06183637501089834,1e+100,-1296327959502.6582
0.07709304100717418,33736122707.31524,-1296327959502.6582
0.10505804099375382,33736122707.31524,0.0026932619512081146
0.1462847079965286,23140797753.222923,0.0029984377324581146
0.17026783301844262,23140079302.15133,0.0029984377324581146
0.23228100000414997,23138438258.112663,0.0029984377324581146
0.24230000001261942,23135762598.9421,0.009056176990270615
0.4500225830124691,23135510863.189537,0.009056176990270615
0.5564110410050489,23135510863.189537,0.009362306445837021
0.6494449580204673,23135462480.799706,0.009362306445837021
0.6688722500111908,23135444504.344566,1495639377.361743
0.7160686250135768,23135444504.344566,23096407828.759975
0.8292278750159312,23134412350.64193,23096407828.759975
0.8336497910204343,23134412350.64193,23096543661.562344
0.8597616250044666,23134412350.64193,23096914678.645824
0.9562776660022791,23134412350.64193,23096914678.64694
0.964476499997545,23134270341.73226,23096919727.963253
1.0036560409935191,23134270341.73226,23096919727.963863
1.0097568329947535,23134270341.73226,23096919727.964108
1.0402058330073487,23134270341.73226,23096929323.797115
1.0471051660133526,23134270341.73226,23096938919.62988
1.2211752909934148,23133708929.48568,23096943709.78126
1.258733333001146,23133692936.430748,23096943709.78126
1.2871161660004873,23133692936.430748,23096951714.073845
1.287274875008734,23133692936.430748,23096954912.684963
1.2942712499934714,23133692936.430748,23096967707.128777
1.302249208005378,23133692936.430748,23096970905.739895
1.305793250008719,23133692936.430748,23097017687.96577
1.3607025830133352,23133692936.430748,23097022694.87927
4.3065845830133185,23106518339.496315,23097022694.87927
5.782420291012386,23105545840.216103,23097022694.87927
5.801281374995597,23104399103.114464,23097022694.87927
5.822297500009881,23104231496.36773,23097022694.87927
9.459610833000625,23104231496.36773,23097033260.990253
9.471531916002277,23104231496.36773,23097033681.020817
9.488248708017636,23103124525.19686,23097033681.020817
10.501718208019156,23102699251.48272,23097033681.020817
12.12635695800418,23102644166.537285,23097033681.020817
12.193013708019862,23102033480.6054,23097033681.020817
12.741717750002863,23102033480.6054,23097201210.01884
12.871029500005534,23102028016.73885,23097202160.396717
12.880444583017379,23102028016.73885,23097210193.40122
12.921804750018055,23102028016.73885,23097250220.62463
12.985006375005469,23102028016.73885,23097651197.226673
13.004255625011865,23102028016.73885,23097675670.263176
13.00990558299236,23102028016.73885,23097675974.985783
13.106240041001001,23102028016.73885,23097822027.03175
13.116564166004537,23102028016.73885,23097846788.59388
13.16267125000013,23102028016.73885,23097914055.861664
13.172271040995838,23102028016.73885,23098436093.498287
13.214648249995662,23102028016.73885,23098440934.442078
13.223389457998564,23102028016.73885,23098461383.217167
13.229261666012462,23102028016.73885,23098461672.388275
13.237570916011464,23102028016.73885,23098471963.171467
13.294459500000812,23102028016.73885,23098537602.541245
13.307451375003438,23102028016.73885,23098540631.956894
13.631554833002156,23102028016.73885,23098956567.193058
13.639672040997539,23102028016.73885,23098958842.168316
13.647000416007359,23102028016.73885,23098965743.253
13.738299832999473,23102028016.73885,23098989155.995056
13.755364333017496,23102028016.73885,23098995513.864048
13.840214249998098,23102028016.73885,23098996302.74622
13.845441625016974,23102028016.73885,23098997562.7818
13.850153958017472,23102028016.73885,23099011830.07934
13.860003583016805,23102028016.73885,23099013927.865604
13.928829875017982,23102028016.73885,23099044092.01841
13.943377165996935,23102028016.73885,23099045364.72887
13.954070583014982,23102028016.73885,23099047279.263885
13.962689958018018,23102028016.73885,23099048225.39124
14.03007691600942,23102028016.73885,23099085037.23499
14.037047457997687,23102028016.73885,23099087136.632126
14.043714750005165,23102028016.73885,23099090642.990974
14.051846624992322,23102028016.73885,23099091349.8967
14.093113833019743,23102028016.73885,23099100460.009617
14.103128916001879,23102028016.73885,23099101939.134785
14.160860625008354,23102028016.73885,23099104287.36369
14.213384750008117,23102028016.73885,23099125251.65309
14.221307333005825,23102028016.73885,23099133335.958115
14.269955124997068,23102028016.73885,23099145676.068554
14.273971375019755,23102028016.73885,23099145706.859257
14.277356375008821,23102028016.73885,23099145708.265804
14.380217750003794,23102028016.73885,23099161590.31891
14.391140833002282,23102028016.73885,23099162080.718
14.395809541019844,23102028016.73885,23099168372.628105
14.404344958020374,23102028016.73885,23099168902.51884
14.51860174999456,23102028016.73885,23099181829.24124
14.931789458001731,23102028016.73885,23099606311.335575
14.997359541011974,23101745182.442524,23099606311.335575
15.014737125020474,23101745182.442524,23099609324.276577
15.170055416005198,23101745182.442524,23099639407.21804
15.23461770801805,23101745182.442524,23099642454.27813
15.242174290993717,23101745182.442524,23099643469.964832
15.252667124994332,23101745182.442524,23099646773.10762
15.311361458007013,23101745182.442524,23100169131.54546
15.475926540995715,23101745182.442524,23100169251.553524
15.572007790993666,23101745182.442524,23100175629.093624
15.644550249999156,23101745182.442524,23100675481.873833
15.687707416014746,23101745182.442524,23100675487.823643
15.69243229101994,23101745182.442524,23100677175.242126
15.702446957991924,23101745182.442524,23100677564.76801
15.71326654101722,23101745182.442524,23100677919.805737
15.76710887500667,23101745182.442524,23101201566.985058
15.806267333013238,23101745182.442524,23101204671.863647
15.808610875013983,23101745182.442524,23101745182.442524
