Time,Objective Value,Best Bound
0.061898166983155534,1e+100,-1345281902417.7803
0.07932191700092517,34554977556.46001,-1345281902417.7803
0.10544608399504796,34554977556.46001,-0.004709466360509396
0.14451966699562036,34554977556.46001,-0.004282220266759396
0.16399462497793138,19597042943.70674,-0.0036718687042593956
0.20679199998266995,19386196278.267853,-0.0036718687042593956
0.28593029198236763,19384864805.494957,-0.0032405536621809006
0.31180104200029746,19384864805.494957,-0.0015309426235035062
0.3973253339936491,19383978041.13656,-0.0012607257813215256
0.41073537498596124,19383072517.88491,-0.0012607257813215256
0.8361339589755516,19382994478.993736,-0.0012607257813215256
0.9054444590001367,19382994478.993736,-0.0012263935059309006
0.9944164589978755,19382994478.993736,5.8205798268318176e-05
1.0626137499930337,19382994478.993736,0.00011637993156909943
1.1370249169995077,19382885276.521324,0.00011637993156909943
1.2449088749999646,19382653039.447838,0.00011637993156909943
1.293384791992139,19382653039.447838,405353277.77535725
1.322346208995441,19382653039.447838,405365453.77764606
1.574659833975602,19382611296.13949,405366511.89565516
2.141837916977238,19382611296.13949,510140711.7493138
2.14188029197976,19382611296.13949,903981978.5874943
2.141914749983698,19382611296.13949,1695586032.1630533
2.2760744169936515,19382447688.264122,1695586032.1630533
2.276188291987637,19382447688.264122,1695630472.5510082
2.3180647089902777,19382447688.264122,2033433513.802615
2.506559166999068,19382402670.94259,2033433513.802615
2.5076556249987334,19382312798.152794,2033433513.802615
3.1164412919897586,19382129116.026817,2033433513.802615
3.553887374990154,19382129116.026817,2632327933.8127127
4.09159495899803,19382118620.184715,2632327933.8127127
4.149452249985188,19382091989.810387,2632327933.8127127
5.605126458976883,19382091989.810387,16949070804.153414
5.692470166977728,19382091989.810387,18165130637.48909
5.70572629198432,19382091989.810387,19381195783.639053
5.855793458991684,19382091989.810387,19381261952.8495
5.914377083972795,19382091989.810387,19381263807.3981
14.183493249991443,19382091989.810387,19381266214.943832
14.556846666993806,19382091989.810387,19381276626.038074
14.584728833986446,19382091989.810387,19381277829.16557
14.77564245898975,19382091989.810387,19381277987.719696
14.789153374993475,19382091989.810387,19381278113.89278
14.789218916994287,19382091989.810387,19381278480.586685
14.794109041977208,19382091989.810387,19381279068.060265
14.882698583998717,19382091989.810387,19381279317.087395
14.895351916988147,19382091989.810387,19381279324.852013
14.907122833974427,19382091989.810387,19381279475.650368
14.913887624978088,19382091989.810387,19381279601.802864
14.933256458985852,19382091989.810387,19381279651.047802
14.933265708998078,19382091989.810387,19381279683.70803
14.9332730419992,19382091989.810387,19381279756.363342
14.933282208978198,19382091989.810387,19381279842.261345
14.97130512498552,19382091989.810387,19381280112.427547
14.971314499998698,19382091989.810387,19381280271.211796
14.971335999987787,19382091989.810387,19381280429.76909
14.971350416977657,19382091989.810387,19381280528.06575
14.971358208975289,19382091989.810387,19381280632.09188
14.971377166977618,19382091989.810387,19381280686.63124
15.05308437498752,19382091989.810387,19381280804.93255
15.053096708987141,19382091989.810387,19381280854.220695
15.053107041982003,19382091989.810387,19381280901.766834
15.053117208997719,19382091989.810387,19381280959.49392
15.053138499992201,19382091989.810387,19381280963.48696
15.05315745898406,19382091989.810387,19381280998.632427
15.053174458997091,19382091989.810387,19381281012.780815
15.053196624998236,19382091989.810387,19381281061.01345
15.05321383397677,19382091989.810387,19381281118.048454
15.053224666975439,19382091989.810387,19381281251.245037
15.053244541981257,19382091989.810387,19381281268.29096
15.053260958986357,19382091989.810387,19381281307.228294
15.053280958993128,19382091989.810387,19381281315.653423
15.419990541995503,19382091989.810387,19381281406.298817
15.420010709000053,19382091989.810387,19381281441.667957
15.420028041990008,19382091989.810387,19381281474.220524
15.420045083999867,19382091989.810387,19381281579.22924
15.42006199999014,19382091989.810387,19381281586.16918
15.42007945899968,19382091989.810387,19381281808.159203
15.42009566698107,19382091989.810387,19381281843.091125
15.420113874977687,19382091989.810387,19381281855.834476
15.420130874990718,19382091989.810387,19381281945.712105
15.420147624972742,19382091989.810387,19381282112.770363
15.420164708979428,19382091989.810387,19381282119.86606
15.420199041982414,19382091989.810387,19381282169.201427
15.420215333986562,19382091989.810387,19381282264.12072
15.420232124975882,19382091989.810387,19381282274.428413
15.420250666997163,19382091989.810387,19381282389.52646
15.420276124990778,19382091989.810387,19381282395.716278
15.420304333994864,19382091989.810387,19381282420.489574
15.420320791978156,19382091989.810387,19381282422.67218
15.420338541996898,19382091989.810387,19381282435.289776
15.420355208974797,19382091989.810387,19381282438.871513
15.42037295899354,19382091989.810387,19381282454.488163
15.420397249981761,19382091989.810387,19381282510.438747
15.707765166996978,19382091989.810387,19381282533.27263
