Time,Objective Value,Best Bound
0.056488083995645866,1e+100,-1013596888386.6288
0.07194737499230541,26822375770.66412,-1013596888386.6288
0.09419354199781083,26822375770.66412,0.0009567238791008228
0.12622999999439344,26414377227.09325,0.002352903078319573
0.13965862500481308,26414377227.09325,0.0023586251242180105
0.4106095420138445,26154444623.72478,0.007203739136457443
0.4246924589970149,26047621567.172283,0.007203739136457443
0.46691233399906196,26047621567.172283,0.0076575689017772675
0.5743603750015609,26047463108.836285,0.0076575689017772675
0.8636692500149366,26047463108.836285,24826476857.223843
0.880833667004481,26047463108.836285,26042031538.769436
0.8854084589984268,26047463108.836285,26042056623.631313
0.9137135840137489,26047463108.836285,26042653369.886074
0.9533568340120837,26047463108.836285,26042654902.82577
0.981581959000323,26047463108.836285,26042667638.13685
1.0141167500114534,26047463108.836285,26042668637.884
1.018962875008583,26047463108.836285,26042671844.98617
1.0255870420078281,26047463108.836285,26042671985.537075
1.1351337500091176,26047463108.836285,26042671985.53735
1.135274041997036,26047463108.836285,26042672021.4736
1.1443114170106128,26047463108.836285,26042672272.808178
1.1535743339918554,26047463108.836285,26042672443.85586
1.1536917090124916,26047463108.836285,26042672443.887608
1.1618815420079045,26047463108.836285,26042672731.126965
1.3134878750133794,26045428532.240173,26042672731.126965
1.3144582090026233,26045400402.41366,26042672731.126965
1.3144929590052925,26045400402.41366,26042673960.256126
1.3209526250138879,26045254513.414936,26042674417.362988
1.3210719999915455,26045254513.414936,26042674455.6989
1.3573532919981517,26045183701.016254,26042674455.6989
1.3584499999997206,26045064801.412983,26042674455.6989
1.594353249995038,26045042275.761982,26042674455.6989
1.5960042090155184,26045021324.123615,26042674455.6989
1.9295357920054812,26045009215.258137,26042674455.6989
3.8249494589981623,26044807601.859455,26042674455.6989
6.606645791995106,26044807601.859455,26042674848.22228
6.60785208400921,26044807601.859455,26042676141.93492
6.610135791997891,26044527116.35079,26042676141.93492
6.611166374990717,26044373403.64339,26042676141.93492
7.519707500003278,26044034785.55422,26042676141.93492
8.30938191700261,26044034785.55422,26042679080.704784
8.583992166997632,26044034785.55422,26042758698.870514
8.61251520900987,26044034785.55422,26042762083.95432
8.617724709009053,26044034785.55422,26042762505.82097
8.665619834006066,26044034785.55422,26042817459.8539
8.672762959002284,26044034785.55422,26042822234.03945
8.721476042002905,26044034785.55422,26042840629.141544
8.777849625010276,26044034785.55422,26042840644.419025
8.787414041988086,26044034785.55422,26042840646.96504
8.849404209002387,26044034785.55422,26042840713.16739
8.884305959014455,26044034785.55422,26042841479.63814
8.937324166996405,26044034785.55422,26042842399.403072
9.005943958996795,26044034785.55422,26042842414.680622
9.010725583997555,26044034785.55422,26042842422.319355
9.021137458999874,26044034785.55422,26042842483.429207
9.025036834005732,26044034785.55422,26042842793.43475
9.065611083991826,26044034785.55422,26042844478.96671
9.107491709000897,26044034785.55422,26042844539.839718
9.113399333989946,26044034785.55422,26042847522.057358
9.12857758399332,26044034785.55422,26042848099.51868
9.17427437499282,26044034785.55422,26042851734.425446
9.17969308400643,26044034785.55422,26042851735.071854
9.553563916997518,26044034785.55422,26042851741.010513
9.561763000005158,26044034785.55422,26042851746.654873
9.561818084010156,26044034785.55422,26042853267.34894
9.561832667008275,26044034785.55422,26042855324.32279
9.573049416998401,26044034785.55422,26042855339.600327
9.587109916988993,26044034785.55422,26042855423.62638
9.621194417006336,26044034785.55422,26042855631.953224
9.625717167014955,26044034785.55422,26042855708.860035
12.637289125006646,26044034785.55422,26042855958.85227
12.637343167007202,26044034785.55422,26042855965.971516
17.076695041992934,26044034785.55422,26042856034.720043
17.07672054201248,26044034785.55422,26042856049.997574
17.887457500008168,26044034785.55422,26042856049.99758
17.888417167006992,26044034785.55422,26042856118.74611
17.888426708988845,26044034785.55422,26042856134.02363
18.213961875007953,26044034785.55422,26042856134.02364
18.2148618340143,26044034785.55422,26042856421.114655
19.15099850000115,26044034785.55422,26042856421.11466
19.15158295899164,26044034785.55422,26042856505.140713
19.15426874998957,26044034785.55422,26042856615.623318
19.15427916700719,26044034785.55422,26042856841.05664
19.474025959003484,26044034785.55422,26042856925.082695
19.810141291993205,26044034785.55422,26042857119.217342
19.81216125001083,26044034785.55422,26042857364.684937
19.813784541998757,26044034785.55422,26042857448.710995
19.81565612499253,26044034785.55422,26042857625.009567
20.176774124993244,26044034785.55422,26042858462.24937
20.178666208987124,26044034785.55422,26042858546.275436
20.179035959008615,26044034785.55422,26042858656.75804
20.17978858400602,26044034785.55422,26042858799.030823
20.180472417006968,26044034785.55422,26042858799.03083
20.183124417002546,26044034785.55422,26042858825.487385
20.18323308401159,26044034785.55422,26042858825.48739
20.184256334003294,26044034785.55422,26042858882.19136
23.243690250004875,26044034785.55422,26042859623.55604
23.244657333998475,26044034785.55422,26042859961.638287
27.184464374993695,26044034785.55422,26043429897.648773
27.194859584007645,26044034785.55422,26043434973.095615
27.245252708991757,26044034785.55422,26043439036.535736
27.25233424999169,26044034785.55422,26043439585.13801
27.288409917004174,26044034785.55422,26043440251.607327
27.29379858399625,26044034785.55422,26043440313.45743
27.3002641669882,26044034785.55422,26043440402.26543
27.431744792003883,26044034785.55422,26043440719.840786
27.452742875000695,26044034785.55422,26043440830.560097
27.600472166988766,26044034785.55422,26043440979.124653
27.609765667002648,26044034785.55422,26043441200.763874
27.75767958399956,26044034785.55422,26043442857.506516
27.77723520901054,26044034785.55422,26043442909.356754
27.917091500014067,26044034785.55422,26043443205.019867
28.043214417004492,26044034785.55422,26043443443.770077
28.186681416991632,26044034785.55422,26043443558.658894
28.32368608401157,26044034785.55422,26043443890.106728
28.466378375014756,26044034785.55422,26043444051.42443
28.469808166992152,26044034785.55422,26043444071.320133
28.624880874995142,26044034785.55422,26043444315.893566
28.79225458399742,26044034785.55422,26043444593.161438
28.798638334003044,26044034785.55422,26043444860.865284
28.953403541992884,26044034785.55422,26043445234.79202
29.12130770899239,26044034785.55422,26043445267.02846
29.55723962499178,26044034785.55422,26043445345.274616
29.676622124999994,26044034785.55422,26043450761.69668
37.68630320898956,26044034785.55422,26043450808.362793
37.68955608399119,26044034785.55422,26043451147.50878
37.69329324999126,26044034785.55422,26043451219.28107
37.69548404199304,26044034785.55422,26043451364.07558
37.697873458993854,26044034785.55422,26043451545.120003
37.70094179199077,26044034785.55422,26043451681.76348
38.21109587501269,26044034785.55422,26043451952.35945
38.2121791249956,26044034785.55422,26043452276.26059
38.21418491701479,26044034785.55422,26043452449.742767
38.214919334015576,26044034785.55422,26043452509.70484
38.216830791992834,26044034785.55422,26043452655.77161
38.21885379200103,26044034785.55422,26043452895.412167
