Time,Objective Value,Best Bound
0.05735758400987834,1e+100,-1625430725419.2205
0.0729201250069309,41832942416.995926,-1625430725419.2205
0.11414950000471435,41832942416.995926,-0.0024872036883607507
0.16630479201558046,41832942416.995926,0.008015632629394531
0.26305875001708046,13083744249.303621,0.008625984191894531
0.26742475002538413,13083744249.303621,0.008656501770019531
0.29873329200199805,13083744249.303621,0.009572029113769531
0.33484454202698544,13083428978.184969,0.011464118957519531
0.35028525002417155,13081634774.340044,0.014698982238769531
0.4283456670236774,13081157658.878298,0.014698982238769531
0.5018352920014877,13081057226.853762,0.014698982238769531
0.6663706250255927,13080914754.974611,0.014698982238769531
0.8259671250125393,13080698130.379457,0.014698982238769531
0.8764882090035826,13079831631.998049,0.014698982238769531
1.0967989590135403,13079831631.998049,405335311.13553333
1.11215150001226,13079831631.998049,405335311.1389818
1.1669404999993276,13079831631.998049,405335311.14440155
1.19499616700341,13079831631.998049,405335311.1444044
8.227562459011097,13079831631.998049,13042738172.298698
8.293657125002937,13079831631.998049,13042739859.212063
8.734105709008873,13079831631.998049,13042824370.089014
27.58293179201428,13079831631.998049,13042824578.856571
29.76598541700514,13079831631.998049,13042826386.656559
29.76600495900493,13079831631.998049,13042842963.11157
34.00097641700995,13079831631.998049,13062878007.740114
34.13380775001133,13079831631.998049,13062963965.69429
34.1384455000225,13079831631.998049,13076955274.016361
34.19046566702309,13079831631.998049,13076960522.053846
34.63965562501107,13079831631.998049,13077070302.150316
37.86493083401001,13079831631.998049,13077070472.052727
37.86494245901122,13079831631.998049,13077104459.75432
37.86496195901418,13079831631.998049,13077116840.014658
37.864976000011666,13079831631.998049,13077120267.306183
37.86500237500877,13079831631.998049,13077128256.063246
37.86500933402567,13079831631.998049,13077133439.676916
37.86501591702108,13079831631.998049,13077142934.43538
37.86502266701427,13079831631.998049,13077153891.888992
37.86502900000778,13079831631.998049,13077163779.759003
37.86504291702295,13079831631.998049,13077181660.243736
37.86506279199966,13079831631.998049,13077191779.401394
37.86506929202005,13079831631.998049,13077199512.59637
37.865088667022064,13079831631.998049,13077206198.72978
37.86509516701335,13079831631.998049,13077218420.99423
37.86510462500155,13079831631.998049,13077240577.838366
37.86511579202488,13079831631.998049,13077248971.374132
37.865122167015215,13079831631.998049,13077258539.731596
37.865131042024586,13079831631.998049,13077276137.965576
37.86514254202484,13079831631.998049,13077287524.66442
37.86514987502596,13079831631.998049,13077295596.065258
37.86516362501425,13079831631.998049,13077311916.801437
37.86517612502212,13079831631.998049,13077322972.30437
37.865182750014355,13079831631.998049,13077332881.911482
37.865188667026814,13079831631.998049,13077348305.49167
37.8652060420136,13079831631.998049,13077358509.337091
37.865211917000124,13079831631.998049,13077369701.155928
37.865217625017976,13079831631.998049,13077381366.312157
37.86522333402536,13079831631.998049,13077397536.621347
37.86522962502204,13079831631.998049,13077404481.104645
37.865241584018804,13079831631.998049,13077408685.950918
37.865252834017156,13079831631.998049,13077418677.378685
37.865259000012884,13079831631.998049,13077428528.295609
37.865290250018006,13079831631.998049,13077457156.734556
37.865302292018896,13079831631.998049,13077478456.439384
37.865308292006375,13079831631.998049,13077507680.501007
37.865314334019786,13079831631.998049,13077522560.89688
37.86532150002313,13079831631.998049,13077532826.454796
37.86532775001251,13079831631.998049,13077537228.321106
37.865334292000625,13079831631.998049,13077541833.689884
37.86534041701816,13079831631.998049,13077551086.926973
37.86534612500691,13079831631.998049,13077562944.101341
37.86535200002254,13079831631.998049,13077577509.591942
37.86535825001192,13079831631.998049,13077593728.054174
37.86536404202343,13079831631.998049,13077603468.271574
37.86536970900488,13079831631.998049,13077616862.757866
37.86537533401861,13079831631.998049,13077631664.168188
