Time,Objective Value,Best Bound
57.720515082997736,57938235766.05699,57937482872.09201
59.388545874971896,57938235766.05699,57937482988.35257
59.38875758298673,57938235766.05699,57937483304.338936
59.38941695797257,57938235766.05699,57937484257.24943
59.43302462497377,57938235766.05699,57937484488.67416
59.433691374986665,57938235766.05699,57937484906.297325
59.50109345797682,57938235766.05699,57937485012.49004
62.2765707919898,57938235766.05699,57937485015.334915
62.277651707991026,57938235766.05699,57937486762.97484
62.278484999987995,57938235766.05699,57937486846.314926
72.86694991699187,57938216280.90278,57937486846.314926
80.37918729198282,57938213703.079315,57937486846.314926
81.66336604199023,57938213703.079315,57937489136.813194
81.66429520797101,57938213703.079315,57937489231.51971
81.66651195799932,57938213703.079315,57937491556.83017
81.66755095799454,57938213703.079315,57937491746.27095
81.66852870798903,57938213703.079315,57937491982.10108
82.78716616699239,57938213703.079315,57937492292.71029
87.56952745799208,57938213703.079315,57937493795.65543
89.51945066699409,57938213703.079315,57937494971.57785
89.55570049997186,57938213703.079315,57937497112.86695
89.67613112498657,57938213703.079315,57937645601.93815
89.69122120799148,57938213703.079315,57937647347.60162
89.70198304197402,57938213703.079315,57937663172.793594
89.80772104198695,57938213703.079315,57937672757.06825
89.85026191698853,57938213703.079315,57937672762.62709
89.86438899999484,57938213703.079315,57937675288.697014
89.96622033297899,57938213703.079315,57937676285.678734
89.98529504198814,57938213703.079315,57937676585.68802
90.01612991699949,57938213703.079315,57937678916.93495
90.12884633298381,57938213703.079315,57937718193.2614
90.15387187499437,57938213703.079315,57937720443.704346
90.29269058298087,57938213703.079315,57937854520.55421
90.31116999997175,57938213703.079315,57937855507.96789
90.32616162498016,57938213703.079315,57937873262.91543
90.33923654197133,57938213703.079315,57937873333.81181
90.40295112499734,57938200088.45819,57937873333.81181
90.4075586249819,57938200088.45819,57937882780.67144
90.7806388749741,57938200088.45819,57937885249.157745
90.79030470797443,57938200088.45819,57937886734.26639
90.83196270797634,57938200088.45819,57937887805.7592
90.86895645799814,57938200088.45819,57937889693.61728
90.87259745798656,57938200088.45819,57937891137.93106
90.88647704198956,57938200088.45819,57937891485.77345
90.88945649997913,57938200088.45819,57937891757.691925
90.91108458300005,57938200088.45819,57937895774.641815
90.91938270797255,57938200088.45819,57937896872.738266
90.95472183299717,57938200088.45819,57937897971.35252
90.98549820799963,57938200088.45819,57937898558.033554
90.98888795799576,57938200088.45819,57937898966.24785
90.99656833297922,57938200088.45819,57937900051.28734
91.05566812498728,57938200088.45819,57937900214.23335
91.09233041698462,57938200088.45819,57937900308.32689
91.42068637497141,57938200088.45819,57937900386.338165
91.43179170798976,57938200088.45819,57937900440.750145
91.44340512499912,57938200088.45819,57937900876.459915
91.44954241698724,57938200088.45819,57937900917.602615
91.46936108299997,57938200088.45819,57937901298.932365
91.58446308298153,57938200088.45819,57937901791.3468
91.58448774999124,57938200088.45819,57937902682.7956
91.63812591697206,57938200088.45819,57937903131.970955
92.95692637498723,57938200088.45819,57937903322.27962
92.95744604198262,57938200088.45819,57937903400.95438
93.63387216697447,57938200088.45819,57937904170.564026
93.63391329199658,57938200088.45819,57937905899.22418
95.38951770798303,57938200088.45819,57937906434.23189
95.3902931669727,57938200088.45819,57937906673.96812
96.17199437497766,57938200088.45819,57937908760.31628
96.17423158299061,57938200088.45819,57937908995.6494
96.46653295797296,57938200088.45819,57937910859.00129
96.46993074999773,57938200088.45819,57937911073.153496
97.07532983299461,57938200088.45819,57937911746.03537
97.07594058298855,57938200088.45819,57937912667.00774
97.0765932079812,57938200088.45819,57937913059.50753
97.7985016249877,57938200088.45819,57937914107.55762
97.79917241699877,57938200088.45819,57937915225.896126
98.59535912499996,57938200088.45819,57937919303.663635
98.60511937498813,57938200088.45819,57937919343.230095
98.6097217919887,57938200088.45819,57937919709.78582
98.64651541700005,57938200088.45819,57937926209.20235
98.6560964169912,57938200088.45819,57937927308.12819
98.66319995798403,57938200088.45819,57937927478.82876
98.73464233297273,57938200088.45819,57937990560.87553
98.74004079197766,57938200088.45819,57937992943.667496
98.80096812499687,57938200088.45819,57938010229.39101
98.80980458299746,57938200088.45819,57938011509.84031
98.84647120797308,57938200088.45819,57938016013.60968
98.86465774997487,57938200088.45819,57938016261.83338
98.86709204199724,57938200088.45819,57938016653.66582
98.90039770799922,57938200088.45819,57938023754.6779
98.90979333297582,57938200088.45819,57938024280.68067
98.95592149998993,57938200088.45819,57938024547.95067
98.96672283299267,57938200088.45819,57938024628.11364
99.00336229198729,57938200088.45819,57938024990.391785
99.01028908297303,57938200088.45819,57938026112.49056
99.3883550419996,57938200088.45819,57938078527.86357
99.3954335419985,57938200088.45819,57938084100.61287
99.39996674997383,57938200088.45819,57938085095.67835
99.4094553749892,57938200088.45819,57938086173.24803
99.42052166699432,57938200088.45819,57938087048.60236
99.42172449998907,57938200088.45819,57938088961.88132
99.43148074997589,57938200088.45819,57938089541.835236
99.43293070798973,57938200088.45819,57938089552.248634
99.44506845797878,57938200088.45819,57938089675.363716
99.4713299999712,57938200088.45819,57938200088.45753
